source_file,source_record,token,expiry,strike,atm_strike,atm_iv,atm_iv_change,atm_iv_percentile,atm_ivp_type,pcr,max_pain_strike,chain_pcr,iv_change,callDelta,gamma,impliedVolatility,putDelta,theta,vega,ce_instrument_token,ce_last_price,ce_net_change,ce_absolute_price_change,ce_oi,ce_oi_change,ce_is_liquid,ce_liquidity_warnings,ce_volume,ce_best_buy_price,ce_best_sell_price,ce_oi_change_quantity,ce_intrinsic_value,ce_intrinsic_value_from_spot,ce_time_value,ce_pop,ce_breakeven,ce_breakeven_percentage,pe_instrument_token,pe_last_price,pe_net_change,pe_absolute_price_change,pe_oi,pe_oi_change,pe_is_liquid,pe_liquidity_warnings,pe_volume,pe_best_buy_price,pe_best_sell_price,pe_oi_change_quantity,pe_intrinsic_value,pe_intrinsic_value_from_spot,pe_time_value,pe_pop,pe_breakeven,pe_breakeven_percentage
256265_2026-03-02.jsonl,1,256265,2026-03-02,25800,25250,10.9,-0.4,49,,0.46,25300,0.05,4.3,0.05,0.0003,15.299999999999999,-0.95,-6.37,2.49,14073602,7.9,-0.71,-19,9562930,0.17,true,,98210970,7.85,7.9,1391650,0,0,7.9,0.03,25807.9,2.5,14073858,581.4,0.86,268.15,430755,-0.425,true,,4171115,581,584.15,-318890,574.43,621.35,6.97,0.49,25218.6,0.16
256265_2026-03-02.jsonl,1,256265,2026-03-02,25850,25250,10.9,-0.4,49,,0.46,25300,0.02,4.8,0.05,0.0003,16,-0.95,-5.97,2.24,14074114,7.05,-0.66,-13.45,4501835,0.284,true,,51639965,7,7.05,996320,0,0,7.05,0.03,25857.05,2.69,14074370,631,0.77,274.9,84175,-0.403,true,,365105,628.5,636.25,-56810,624.43,671.35,6.57,0.49,25219,0.16
256265_2026-03-02.jsonl,1,256265,2026-03-02,25900,25250,10.9,-0.4,49,,0.46,25300,0.03,5.3,0.04,0.0002,16.6,-0.96,-5.45,1.97,14074626,6.1,-0.6,-9.200000000000001,7208045,0.133,true,,72593495,6.05,6.2,847860,0,0,6.1,0.02,25906.1,2.89,14074882,679.15,0.69,276.79999999999995,203970,-0.411,true,,559065,676.75,684.35,-142480,674.43,721.35,4.72,0.49,25220.85,0.17
256265_2026-03-02.jsonl,1,256265,2026-03-02,25950,25250,10.9,-0.4,49,,0.46,25300,0.02,5.7,0.04,0.0002,17.299999999999997,-0.96,-5.19,1.8,14075138,5.6,-0.53,-6.300000000000001,3033225,0.135,true,,35463350,5.45,5.55,361400,0,0,5.6,0.02,25955.6,3.09,14075394,735.1,0.63,285.40000000000003,71045,-0.071,true,,72930,725.5,734.9,-5395,724.43,771.35,10.67,0.48,25214.9,0.14
256265_2026-03-02.jsonl,1,256265,2026-03-02,26000,25250,10.9,-0.4,49,,0.46,25300,0.04,5.8999999999999995,0.03,0.0002,17.9,-0.97,-4.87,1.63,14075650,5.05,-0.48,-4.7,17230135,0.637,true,,120776370,5,5.05,6703385,0,0,5.05,0.02,26005.05,3.28,14075906,778.6,0.57,283.45000000000005,758680,-0.138,true,,1294345,776.2,780.3,-121940,774.43,821.35,4.17,0.49,25221.4,0.17
256265_2026-03-02.jsonl,1,256265,2026-03-02,26050,25250,10.9,-0.4,49,,0.46,25300,0.01,6.3,0.03,0.0002,18.6,-0.97,-4.63,1.5,14076162,4.65,-0.4,-3.0999999999999996,7192510,2.337,true,,55980145,4.6,4.65,5037370,0,0,4.65,0.02,26054.65,3.48,14078210,839.1,0.55,297.1,52910,-0.011,true,,31200,812.25,836,-585,824.43,871.35,14.67,0.47,25210.9,0.13
256265_2026-03-02.jsonl,1,256265,2026-03-02,26100,25250,10.9,-0.4,49,,0.46,25300,0.02,6.3,0.02,0.0001,19,-0.98,-4.17,1.32,14078722,4,-0.35,-2.2,8300370,0.333,true,,71841315,3.95,4.05,2075450,0,0,4,0.01,26104,3.68,14110978,887.8,0.5,297.79999999999995,140335,-0.533,true,,298935,876.45,883.4,-160030,874.43,921.35,13.37,0.47,25212.2,0.13
256265_2026-03-02.jsonl,1,256265,2026-03-02,26150,25250,10.9,-0.4,49,,0.46,25300,0.01,6.4,0.02,0.0001,19.5,-0.98,-3.76,1.16,14111234,3.45,-0.36,-1.8999999999999995,2852395,0.483,true,,39500110,3.45,3.55,928785,0,0,3.45,0.01,26153.45,3.87,14136834,939.3,0.47,300.5,40365,0.045,true,,63180,911.7,957.75,1755,924.43,971.35,14.87,0.47,25210.7,0.13
256265_2026-03-02.jsonl,1,256265,2026-03-02,26200,25250,10.9,-0.4,49,,0.46,25300,0.01,6.6000000000000005,0.02,0.0001,20.1,-0.98,-3.62,1.08,14137090,3.25,-0.27,-1.2000000000000002,8266375,0.558,true,,73979685,3.2,3.25,2961985,0,0,3.25,0.01,26203.25,4.07,14138370,986.1,0.42,290.80000000000007,99580,-0.084,true,,251680,971.25,981.55,-9165,974.43,1021.35,11.67,0.48,25213.9,0.14
256265_2026-03-02.jsonl,1,256265,2026-03-02,26250,25250,10.9,-0.4,49,,0.46,25300,0.01,6.6000000000000005,0.02,0.0001,20.7,-0.98,-3.34,0.97,14138626,2.9,-0.27,-1.0500000000000003,3846050,-0.051,true,,34490040,2.9,3,-205465,0,0,2.9,0.01,26252.9,4.27,14138882,1036.6,0.41,299.7499999999999,24830,0.124,true,,9425,1020.25,1036.35,2730,1024.43,1071.35,12.17,0.48,25213.4,0.14
256265_2026-03-02.jsonl,1,256265,2026-03-02,26300,25250,10.9,-0.4,49,,0.46,25300,0.01,6.6000000000000005,0.01,0.0001,21,-0.99,-3,0.85,14139138,2.5,-0.25,-0.8500000000000001,8930220,0.765,true,,87059960,2.5,2.6,3869255,0,0,2.5,0.01,26302.5,4.46,14143490,1089.45,0.39,307.5,75595,-0.128,true,,34060,1050.1,1079.85,-11050,1074.43,1121.35,15.02,0.47,25210.55,0.13
256265_2026-03-02.jsonl,1,256265,2026-03-02,26350,25250,10.9,-0.4,49,,0.46,25300,0.01,7.000000000000001,0.01,0.0001,21.8,-0.99,-2.98,0.82,14143746,2.45,-0.14,-0.3999999999999999,1361425,-0.225,true,,35119370,2.4,2.45,-395785,0,0,2.45,0.01,26352.45,4.66,14144002,1133.95,0.36,299.70000000000005,8775,-0.007,true,,1365,1118.95,1163.9,-65,1124.43,1171.35,9.52,0.48,25216.05,0.15
256265_2026-03-02.jsonl,1,256265,2026-03-02,26400,25250,10.9,-0.4,49,,0.46,25300,0.01,6.7,0.01,0.0001,22,-0.99,-2.55,0.69,14144258,2,-0.2,-0.5,5137730,0.41,true,,59973550,1.95,2,1492985,0,0,2,0,26402,4.86,14144514,1180.85,0.33,292.7499999999999,31460,-0.305,true,,26000,1173.65,1183.4,-13780,1174.43,1221.35,6.42,0.49,25219.15,0.16
256265_2026-03-02.jsonl,1,256265,2026-03-02,26450,25250,10.9,-0.4,49,,0.46,25300,0,6.800000000000001,0.01,0.0001,22.7,-0.99,-2.51,0.66,14144770,1.95,-0.17,-0.40000000000000013,1164085,0.219,true,,20794995,1.95,2.15,209235,0,0,1.95,0,26451.95,5.06,14145538,1119.4,0.2,183.95000000000005,2405,0,true,,650,1201.95,1317.5,0,1224.43,1271.35,-105.03,0.68,25330.6,0.6
256265_2026-03-02.jsonl,1,256265,2026-03-02,26500,25250,10.9,-0.4,49,,0.46,25300,0.02,7.1,0.01,0.0001,23.400000000000002,-0.99,-2.48,0.63,14145794,1.9,-0.1,-0.20000000000000018,12636195,0.571,true,,88182965,1.9,2.05,4592965,0,0,1.9,0,26501.9,5.26,14147586,1276.3,0.29,288.54999999999995,232375,-0.07,true,,71045,1270.3,1282.35,-17485,1274.43,1321.35,1.87,0.49,25223.7,0.18
256265_2026-03-02.jsonl,1,256265,2026-03-02,26550,25250,10.9,-0.4,49,,0.46,25300,0,7.3,0.01,0,24.099999999999998,-0.99,-2.39,0.6,14147842,1.8,-0.05,-0.09999999999999987,1366495,0.787,true,,14283750,1.8,1.9,601770,0,0,1.8,0,26551.8,5.45,14148098,1360,0.23,249.8499999999999,715,0,true,,65,1267.55,1395.8,0,1324.43,1371.35,35.57,0.44,25190,0.05
256265_2026-03-02.jsonl,1,256265,2026-03-02,26600,25250,10.9,-0.4,49,,0.46,25300,0.01,7.6,0.01,0,24.6,-0.99,-2.24,0.55,14148354,1.65,0.06,0.09999999999999987,4265820,0.023,true,,37454755,1.55,1.65,96850,0,0,1.65,0,26601.65,5.65,14149122,1370,0.25,277.5999999999999,29185,-0.234,true,,17875,1366.05,1383.55,-8905,1374.43,1421.35,-4.43,0.51,25230,0.2
256265_2026-03-02.jsonl,1,256265,2026-03-02,26650,25250,10.9,-0.4,49,,0.46,25300,0,8.9,0.01,0,26.400000000000002,-0.99,-2.96,0.67,14149378,2.3,0.64,0.8999999999999999,745550,-0.387,true,,10841545,1.55,1.75,-469885,0,0,2.3,0,26652.3,5.85,14260738,1180,0,0,195,0,true,,0,1180.4,1543.6,0,1424.43,1471.35,-244.43,0.85,25470,1.16
256265_2026-03-02.jsonl,1,256265,2026-03-02,26700,25250,10.9,-0.4,49,,0.46,25300,0.01,7.8,0.01,0,25.900000000000002,-0.99,-2.16,0.5,14260994,1.55,0.11,0.15000000000000013,3261050,-0.252,true,,31952375,1.4,1.55,-1099735,0,0,1.55,0,26701.55,6.05,14261250,1489.85,0.26,307.4499999999998,19435,-0.115,true,,3835,1332.85,1483.15,-2535,1474.43,1521.35,15.42,0.47,25210.15,0.13
256265_2026-03-02.jsonl,1,256265,2026-03-02,26750,25250,10.9,-0.4,49,,0.46,25300,0,7.7,0.01,0,26.3,-0.99,-1.99,0.45,14261506,1.4,0.08,0.09999999999999987,741325,-0.187,true,,8449155,1.4,1.6,-170950,0,0,1.4,0,26751.4,6.25,14261762,1357.45,0.06,78.5,390,0,true,,130,1457.55,1673,0,1524.43,1571.35,-166.98,0.77,25392.55,0.85
256265_2026-03-02.jsonl,1,256265,2026-03-02,26800,25250,10.9,-0.4,49,,0.46,25300,0,8.1,0.01,0,27.3,-0.99,-2.12,0.47,14262018,1.5,0.2,0.25,2817750,-0.213,true,,29190265,1.4,1.5,-760890,0,0,1.5,0,26801.5,6.45,14262274,1578.9,0.16,219.55000000000018,4485,-0.092,true,,1170,1337.45,1654.55,-455,1574.43,1621.35,4.47,0.49,25221.1,0.17
256265_2026-03-02.jsonl,1,256265,2026-03-02,26850,25250,10.9,-0.4,49,,0.46,25300,0,8,0.01,0,27.6,-0.99,-1.96,0.42,14262530,1.35,0.17,0.20000000000000018,640185,-0.261,true,,9541740,1.35,1.5,-226460,0,0,1.35,0,26851.35,6.64,14262786,1382.55,0,0,130,0,true,,0,1379.6,1766.05,0,1624.43,1671.35,-241.88,0.84,25467.45,1.15
256265_2026-03-02.jsonl,1,256265,2026-03-02,26900,25250,10.9,-0.4,49,,0.46,25300,0.01,8.3,0.01,0,28.4,-0.99,-1.97,0.42,14263042,1.35,0.23,0.25,1295515,-0.39,true,,17119375,1.25,1.4,-829985,0,0,1.35,0,26901.35,6.84,14264322,1700,0.22,300.9000000000001,10595,-0.012,true,,6435,1666.35,1811.5,-130,1674.43,1721.35,25.57,0.45,25200,0.08
256265_2026-03-02.jsonl,1,256265,2026-03-02,26950,25250,10.9,-0.4,49,,0.46,25300,0,8.5,0.01,0,29.2,-0.99,-2.04,0.42,14264578,1.4,0.33,0.34999999999999987,439530,-0.366,true,,6838975,1.25,1.4,-254215,0,0,1.4,0,26951.4,7.04,14264834,1401,0,0,390,0,true,,0,1581.2,1860.1,0,1724.43,1771.35,-323.43,0.9,25549,1.47
256265_2026-03-02.jsonl,1,256265,2026-03-02,27000,25250,10.9,-0.4,49,,0.46,25300,0.01,8.3,0.01,0,29.7,-0.99,-1.92,0.39,14265090,1.3,0.18,0.19999999999999996,9098700,0.393,true,,39240630,1.15,1.3,2567760,0,0,1.3,0,27001.3,7.24,14265346,1782.45,0.2,297.85000000000014,67080,-0.306,true,,44525,1740.5,1776.95,-29510,1774.43,1821.35,8.02,0.48,25217.55,0.15
256265_2026-03-02.jsonl,1,256265,2026-03-02,27050,25250,10.9,-0.4,49,,0.46,25300,0,8,0.01,0,30,-0.99,-1.75,0.35,14265602,1.15,0.05,0.04999999999999982,361725,0.849,true,,5089240,1.1,1.15,166140,0,0,1.15,0,27051.15,7.44,14265858,1586.4,0,0,130,0,true,,0,1670.5,1932.95,0,1824.43,1871.35,-238.03,0.84,25463.6,1.13
256265_2026-03-02.jsonl,1,256265,2026-03-02,27100,25250,10.9,-0.4,49,,0.46,25300,0,8.1,0.01,0,30.7,-0.99,-1.75,0.34,14266114,1.15,0.05,0.04999999999999982,529750,-0.428,true,,7010315,1.05,1.15,-396825,0,0,1.15,0,27101.15,7.64,14266370,1795,0.13,211.8499999999999,390,0,true,,65,1624.55,2026.9,0,1874.43,1921.35,-79.43,0.64,25305,0.5
256265_2026-03-02.jsonl,1,256265,2026-03-02,27150,25250,10.9,-0.4,49,,0.46,25300,0,7.6,,0,30.8,,-1.5,0.29,14266626,0.95,-0.14,-0.15000000000000013,475865,1.555,true,,5326880,0.95,1,289640,0,0,0.95,0,27150.95,7.83,14266882,1705.75,0,0,130,0,true,,0,1652.2,2059.65,0,1924.43,1971.35,-218.68,0.82,25444.25,1.05
256265_2026-03-02.jsonl,1,256265,2026-03-02,27200,25250,10.9,-0.4,49,,0.46,25300,0,7.7,,0,31.3,,-1.44,0.28,14267138,0.9,-0.1,-0.09999999999999998,1597180,-0.09,true,,14668290,0.9,0.95,-158730,0,0,0.9,0,27200.9,8.03,14267394,1759.95,0,0,195,0,true,,0,1709.6,2123.75,0,1974.43,2021.35,-214.48,0.82,25440.05,1.04
256265_2026-03-02.jsonl,1,256265,2026-03-02,27250,25250,10.9,-0.4,49,,0.46,25300,0,8.1,,0,32.300000000000004,,-1.58,0.29,14267650,1,0,0,408915,1.552,true,,4184180,1,1.15,248690,0,0,1,0,27251,8.23,14267906,1785.35,0,0,65,0,true,,0,1749.9,2165.95,0,2024.43,2071.35,-239.08,0.84,25464.65,1.14
256265_2026-03-02.jsonl,2,256265,2026-03-02,23250,25250,10.9,-0.4,49,,0.46,25300,2359.33,0.1,1,0,34.9,0,-1.83,0.32,14018050,2221,0,0,195,0,true,,0,1737.7,2151.65,0,1975.57,1928.65,245.43,0.15,25471,1.16,14018306,1.2,-0.2,-0.30000000000000004,460070,0.335,true,,4209270,1.1,1.3,115570,0,0,1.2,0,23248.8,-7.66
256265_2026-03-02.jsonl,2,256265,2026-03-02,23300,25250,10.9,-0.4,49,,0.46,25300,1697.17,0.2,0.99,0,34.2,-0.010000000000000009,-1.89,0.33,14018562,2127.3,0,0,390,0,true,,0,1715.4,2051.15,0,1925.57,1878.65,201.73,0.19,25427.3,0.99,14018818,1.25,-0.14,-0.19999999999999996,661895,0.211,true,,6207305,1.2,1.25,115310,0,0,1.25,0,23298.75,-7.47
256265_2026-03-02.jsonl,2,256265,2026-03-02,23350,25250,10.9,-0.4,49,,0.46,25300,818.25,0.4,0.99,0,33.900000000000006,-0.010000000000000009,-2.13,0.38,14019074,2206.55,0,0,260,0,true,,0,1663.3,2001.2,0,1875.57,1828.65,330.98,0.1,25556.55,1.5,14019330,1.45,-0.06,-0.10000000000000009,212745,-0.208,true,,4460365,1.35,1.45,-55900,0,0,1.45,0,23348.55,-7.27
256265_2026-03-02.jsonl,2,256265,2026-03-02,23400,25250,10.9,-0.4,49,,0.46,25300,535.18,-0.1,0.99,0,32.7,-0.010000000000000009,-1.93,0.35,14019586,2100,0,0,715,0,true,,0,1633.7,1961.65,0,1825.57,1778.65,274.43,0.13,25500,1.28,14019842,1.3,-0.16,-0.25,382655,0.019,true,,5592925,1.3,1.4,7150,0,0,1.3,0,23398.7,-7.07
256265_2026-03-02.jsonl,2,256265,2026-03-02,23450,25250,10.9,-0.4,49,,0.46,25300,1389.33,0.1,0.99,0,32.1,-0.010000000000000009,-2.05,0.38,14020098,2022.05,0,0,195,0,true,,0,1599.35,1999.9,0,1775.57,1728.65,246.48,0.15,25472.05,1.17,14020354,1.4,-0.1,-0.15000000000000013,270920,-0.099,true,,4918810,1.35,1.4,-29835,0,0,1.4,0,23448.6,-6.87
256265_2026-03-02.jsonl,2,256265,2026-03-02,23500,25250,10.9,-0.4,49,,0.46,25300,355.93,-0.1,0.99,0,31.3,-0.010000000000000009,-2.04,0.39,14020610,1700,-0.15,-305.25,8385,0.449,true,,4940,1528.05,1734.75,2600,1725.57,1678.65,-25.57,0.55,25200,0.08,14020866,1.4,-0.13,-0.20000000000000018,2984475,-0.106,true,,17920565,1.3,1.4,-352040,0,0,1.4,0,23498.6,-6.67
256265_2026-03-02.jsonl,2,256265,2026-03-02,23550,25250,10.9,-0.4,49,,0.46,25300,1703,0.1,0.99,0,30.9,-0.010000000000000009,-2.26,0.44,14021122,1897.25,0,-4.4500000000000455,130,0,true,,0,1498.35,1853.85,0,1675.57,1628.65,221.68,0.17,25447.25,1.07,14021378,1.6,-0.03,-0.04999999999999982,221390,-0.308,true,,4650425,1.45,1.6,-98670,0,0,1.6,0,23548.4,-6.47
256265_2026-03-02.jsonl,2,256265,2026-03-02,23600,25250,10.9,-0.4,49,,0.46,25300,1014.91,-0.1,0.99,0,30,-0.010000000000000009,-2.19,0.44,14021634,1611.3,-0.13,-244.6500000000001,715,-0.154,true,,650,1419.1,1821.05,-130,1625.57,1578.65,-14.27,0.53,25211.3,0.13,14021890,1.55,-0.06,-0.09999999999999987,725660,-0.146,true,,6914570,1.45,1.55,-123890,0,0,1.55,0,23598.45,-6.28
256265_2026-03-02.jsonl,2,256265,2026-03-02,23650,25250,10.9,-0.4,49,,0.46,25300,1415.33,-0.4,0.99,0,29.299999999999997,-0.010000000000000009,-2.24,0.46,14022146,1796.75,0,-6.0499999999999545,195,0,true,,0,1412.25,1755.5,0,1575.57,1528.65,221.18,0.17,25446.75,1.06,14022402,1.6,-0.11,-0.19999999999999996,275990,0.024,true,,4774640,1.6,1.65,6370,0,0,1.6,0,23648.4,-6.08
256265_2026-03-02.jsonl,2,256265,2026-03-02,23700,25250,10.9,-0.4,49,,0.46,25300,2418,-0.6,0.99,0,28.299999999999997,-0.010000000000000009,-2.17,0.46,14022658,1625,-0.07,-123.34999999999991,455,-0.125,true,,130,1457.85,1550.75,-65,1525.57,1478.65,99.43,0.33,25325,0.58,14022914,1.55,-0.14,-0.25,1100190,0.314,true,,11373765,1.55,1.65,262730,0,0,1.55,0,23698.45,-5.88
256265_2026-03-02.jsonl,2,256265,2026-03-02,23750,25250,10.9,-0.4,49,,0.46,25300,1744,-0.5,0.99,0,27.900000000000002,-0.010000000000000009,-2.38,0.51,14023170,1681.2,0,0,130,0,true,,0,1421.05,1513.35,0,1475.57,1428.65,205.63,0.19,25431.2,1,14023426,1.75,-0.08,-0.1499999999999999,226720,-0.227,true,,4970290,1.7,1.85,-66495,0,0,1.75,0,23748.25,-5.68
256265_2026-03-02.jsonl,2,256265,2026-03-02,23800,25250,10.9,-0.4,49,,0.46,25300,2290.71,-0.8999999999999999,0.99,0,26.8,-0.010000000000000009,-2.26,0.5,14025474,1545,-0.16,-295,910,-0.067,true,,260,1290.9,1464.55,-65,1425.57,1378.65,119.43,0.3,25345,0.66,14025730,1.65,-0.15,-0.30000000000000004,2084550,0.312,true,,14694550,1.6,1.65,495885,0,0,1.65,0,23798.35,-5.48
256265_2026-03-02.jsonl,2,256265,2026-03-02,23850,25250,10.9,-0.4,49,,0.46,25300,2458.5,-0.7000000000000001,0.99,0,26.5,-0.010000000000000009,-2.57,0.58,14025986,1582.9,0,0,130,0,true,,0,1226.6,1430.55,0,1375.57,1328.65,207.33,0.19,25432.9,1.01,14026242,1.95,-0.07,-0.15000000000000013,319605,0.257,true,,6461715,1.75,1.9,65325,0,0,1.95,0,23848.05,-5.28
256265_2026-03-02.jsonl,2,256265,2026-03-02,23900,25250,10.9,-0.4,49,,0.46,25300,2726.7,-1,0.99,0,25.5,-0.010000000000000009,-2.44,0.58,14026498,1415,-0.15,-253,650,0,true,,65,1172.9,1354.85,0,1325.57,1278.65,89.43,0.34,25315,0.54,14026754,1.85,-0.12,-0.25,1772355,0.162,true,,15835820,1.8,1.85,246610,0,0,1.85,0,23898.15,-5.09
256265_2026-03-02.jsonl,2,256265,2026-03-02,23950,25250,10.9,-0.4,49,,0.46,25300,2794.67,-1.0999999999999999,0.99,0,24.9,-0.010000000000000009,-2.64,0.64,14027010,1179.9,-0.2,-303.4499999999998,195,0,true,,65,1136.3,1437,0,1275.57,1228.65,-95.67,0.66,25129.9,-0.19,14027266,2.05,-0.09,-0.20000000000000018,544960,0.414,true,,8715720,1.8,2,159640,0,0,2.05,0,23947.95,-4.89
256265_2026-03-02.jsonl,2,256265,2026-03-02,24000,25250,10.9,-0.4,49,,0.46,25300,294.85,-1.2,0.99,0.0001,24.3,-0.010000000000000009,-2.77,0.69,14027522,1220.95,-0.19,-292.39999999999986,28795,-0.259,true,,30355,1217.8,1237.35,-10075,1225.57,1178.65,-4.62,0.51,25220.95,0.17,14027778,2.2,-0.1,-0.25,8490105,0.071,true,,57989945,2.1,2.2,565565,0,0,2.2,0,23997.8,-4.69
256265_2026-03-02.jsonl,2,256265,2026-03-02,24050,25250,10.9,-0.4,49,,0.46,25300,1188.75,-1.5,0.99,0.0001,23.400000000000002,-0.010000000000000009,-2.8,0.72,14028034,1415.8,0,0,260,0,true,,0,1022.4,1315.35,0,1175.57,1128.65,240.23,0.16,25465.8,1.14,14028290,2.25,-0.13,-0.3500000000000001,309075,0.311,true,,7801560,2.2,2.25,73385,0,0,2.25,0.01,24047.75,-4.49
256265_2026-03-02.jsonl,2,256265,2026-03-02,24100,25250,10.9,-0.4,49,,0.46,25300,905.6,-1.7999999999999998,0.99,0.0001,22.6,-0.010000000000000009,-2.83,0.75,14028546,1117.35,-0.3,-469.45000000000005,1625,-0.167,true,,12350,1119.75,1136.1,-325,1125.57,1078.65,-8.22,0.52,25217.35,0.15,14028802,2.3,-0.16,-0.4500000000000002,1471600,0.605,true,,18031325,2.2,2.3,554905,0,0,2.3,0.01,24097.7,-4.29
256265_2026-03-02.jsonl,2,256265,2026-03-02,24150,25250,10.9,-0.4,49,,0.46,25300,1815.67,-1.9,0.99,0.0001,22,-0.010000000000000009,-3,0.82,14029058,1293.45,0,0,195,0,true,,0,931.8,1226.65,0,1075.57,1028.65,217.88,0.18,25443.45,1.05,14029314,2.5,-0.17,-0.5,354055,0.328,true,,9293245,2.4,2.55,87490,0,0,2.5,0.01,24147.5,-4.1
256265_2026-03-02.jsonl,2,256265,2026-03-02,24200,25250,10.9,-0.4,49,,0.46,25300,2287.13,-1.7000000000000002,0.98,0.0001,21.4,-0.020000000000000018,-3.21,0.9,14029570,1023.65,-0.19,-236.10000000000002,1560,-0.143,true,,1105,948.55,1033,-260,1025.57,978.65,-1.92,0.51,25223.65,0.18,14029826,2.75,-0.1,-0.2999999999999998,3567915,0.928,true,,28026050,2.75,2.8,1716910,0,0,2.75,0.01,24197.25,-3.9
256265_2026-03-02.jsonl,2,256265,2026-03-02,24250,25250,10.9,-0.4,49,,0.46,25300,1669.8,-2.1,0.98,0.0001,20.7,-0.020000000000000018,-3.36,0.97,14030082,1042,-0.18,-233.4000000000001,325,0.667,true,,260,823.4,1009.15,130,975.57,928.65,66.43,0.38,25292,0.45,14030338,2.95,-0.14,-0.5,542685,-0.108,true,,14943045,2.95,3.1,-65650,0,0,2.95,0.01,24247.05,-3.7
256265_2026-03-02.jsonl,2,256265,2026-03-02,24300,25250,10.9,-0.4,49,,0.46,25300,718.92,-2.1,0.98,0.0001,20,-0.020000000000000018,-3.54,1.06,14030594,918,-0.26,-325.70000000000005,3835,-0.145,true,,5330,920.55,934.05,-650,925.57,878.65,-7.57,0.52,25218,0.16,14030850,3.2,-0.11,-0.3999999999999999,2757040,0.217,true,,48250150,3.05,3.25,491855,0,0,3.2,0.01,24296.8,-3.5
256265_2026-03-02.jsonl,2,256265,2026-03-02,24350,25250,10.9,-0.4,49,,0.46,25300,2106.6,-2.1,0.98,0.0001,19.5,-0.020000000000000018,-3.97,1.22,14031106,863,-0.22,-240,325,0.25,true,,1560,825.4,944.85,65,875.57,828.65,-12.57,0.52,25213,0.14,14031362,3.75,-0.04,-0.1499999999999999,684645,0.04,true,,29420430,3.6,3.75,26130,0,0,3.75,0.01,24346.25,-3.31
256265_2026-03-02.jsonl,2,256265,2026-03-02,24400,25250,10.9,-0.4,49,,0.46,25300,1253.21,-2.1,0.97,0.0001,19,-0.030000000000000027,-4.36,1.38,14031618,826,-0.26,-292.54999999999995,2210,0.063,true,,8125,822.6,833.5,130,825.57,778.65,0.43,0.5,25226,0.19,14031874,4.3,-0.02,-0.10000000000000053,2769585,0.326,true,,50780340,4.15,4.2,681005,0,0,4.3,0.01,24395.7,-3.11
256265_2026-03-02.jsonl,2,256265,2026-03-02,24450,25250,10.9,-0.4,49,,0.46,25300,826.62,-2.1999999999999997,0.97,0.0002,18.4,-0.030000000000000027,-4.8,1.56,14032642,772.05,-0.28,-297.95000000000005,845,0.083,true,,1690,727.3,833.5,65,775.57,728.65,-3.52,0.51,25222.05,0.17,14032898,4.95,0.04,0.20000000000000018,698490,0.383,true,,25829115,4.9,5.05,193310,0,0,4.95,0.02,24445.05,-2.91
