source_file,source_record,token,expiry,strike,atm_strike,atm_iv,atm_iv_change,atm_iv_percentile,atm_ivp_type,pcr,max_pain_strike,chain_pcr,iv_change,callDelta,gamma,impliedVolatility,putDelta,theta,vega,ce_instrument_token,ce_last_price,ce_net_change,ce_absolute_price_change,ce_oi,ce_oi_change,ce_is_liquid,ce_liquidity_warnings,ce_volume,ce_best_buy_price,ce_best_sell_price,ce_oi_change_quantity,ce_intrinsic_value,ce_intrinsic_value_from_spot,ce_time_value,ce_pop,ce_breakeven,ce_breakeven_percentage,pe_instrument_token,pe_last_price,pe_net_change,pe_absolute_price_change,pe_oi,pe_oi_change,pe_is_liquid,pe_liquidity_warnings,pe_volume,pe_best_buy_price,pe_best_sell_price,pe_oi_change_quantity,pe_intrinsic_value,pe_intrinsic_value_from_spot,pe_time_value,pe_pop,pe_breakeven,pe_breakeven_percentage
256265_2026-03-02.jsonl,2,256265,2026-03-02,24500,25250,10.9,-0.4,49,,0.46,25300,98.29,-2.1999999999999997,0.96,0.0002,17.9,-0.040000000000000036,-5.34,1.79,14033154,731.45,-0.28,-284.4,68315,0.181,true,,183885,728.05,731,10465,725.57,678.65,5.88,0.49,25231.45,0.21,14033410,5.8,0.09,0.5,6715020,0.357,true,,72596745,5.8,5.9,1767675,0,0,5.8,0.02,24494.2,-2.72
256265_2026-03-02.jsonl,2,256265,2026-03-02,24550,25250,10.9,-0.4,49,,0.46,25300,1023.05,-2,0.96,0.0002,17.5,-0.040000000000000036,-6.02,2.07,14033922,658.75,-0.32,-311.15,1235,-0.05,true,,4940,676.25,707.85,-65,675.57,628.65,-16.82,0.53,25208.75,0.12,14034178,6.95,0.21,1.2000000000000002,1263470,1.231,true,,24298625,6.75,6.9,697190,0,0,6.95,0.02,24543.05,-2.52
256265_2026-03-02.jsonl,2,256265,2026-03-02,24600,25250,10.9,-0.4,49,,0.46,25300,181.76,-2.1999999999999997,0.95,0.0003,16.8,-0.050000000000000044,-6.42,2.3,14036994,627.55,-0.32,-291.1500000000001,13065,1.01,true,,32890,627.75,637.3,6565,625.57,578.65,1.98,0.5,25227.55,0.19,14037250,7.75,0.21,1.3499999999999996,2374645,0.044,true,,46296575,7.7,7.85,100360,0,0,7.75,0.03,24592.25,-2.33
256265_2026-03-02.jsonl,2,256265,2026-03-02,24650,25250,10.9,-0.4,49,,0.46,25300,97.75,-2.3,0.94,0.0003,16.2,-0.06000000000000005,-7.14,2.64,14037506,575.2,-0.34,-297.29999999999995,12350,0.005,true,,22555,576.7,588.55,65,575.57,528.65,-0.37,0.5,25225.2,0.18,14037762,9.2,0.3,2.0999999999999996,1207180,0.176,true,,25226435,8.95,9.2,180830,0,0,9.2,0.04,24640.8,-2.14
256265_2026-03-02.jsonl,2,256265,2026-03-02,24700,25250,10.9,-0.4,49,,0.46,25300,197.06,-2.4,0.93,0.0004,15.5,-0.06999999999999995,-7.63,2.95,14047490,534.6,-0.35,-286.9,19565,-0.142,true,,121030,531.6,540.35,-3250,525.57,478.65,9.03,0.49,25234.6,0.22,14048002,10.4,0.33,2.6000000000000005,3855475,0.481,true,,53787305,10.45,10.7,1252420,0,0,10.4,0.04,24689.6,-1.94
256265_2026-03-02.jsonl,2,256265,2026-03-02,24750,25250,10.9,-0.4,49,,0.46,25300,104.56,-2.3,0.92,0.0004,15,-0.07999999999999996,-8.55,3.41,14048258,487.75,-0.37,-286.20000000000005,14950,0.018,true,,43485,482.4,490.2,260,475.57,428.65,12.18,0.48,25237.75,0.23,14048514,12.6,0.45,3.9000000000000004,1563120,0.493,true,,40029925,12.6,12.75,516295,0,0,12.6,0.05,24737.4,-1.75
256265_2026-03-02.jsonl,2,256265,2026-03-02,24800,25250,10.9,-0.4,49,,0.46,25300,58.6,-2.1999999999999997,0.9,0.0005,14.499999999999998,-0.09999999999999998,-9.5,3.93,14048770,440.65,-0.39,-282.9,69550,0.181,true,,702130,436.65,441,10660,425.57,378.65,15.08,0.47,25240.65,0.25,14049026,15.25,0.59,5.65,4075760,-0.072,true,,89873615,15,15.25,-316485,0,0,15.25,0.07,24784.75,-1.56
256265_2026-03-02.jsonl,2,256265,2026-03-02,24850,25250,10.9,-0.4,49,,0.46,25300,53.29,-2.3,0.88,0.0006,13.900000000000002,-0.12,-10.41,4.48,14049282,391.45,-0.42,-286.09999999999997,26715,0.478,true,,233155,392.75,395,8645,375.57,328.65,15.88,0.47,25241.45,0.25,14049538,18.25,0.67,7.300000000000001,1423565,0.849,true,,49420475,18,18.2,653835,0,0,18.25,0.08,24831.75,-1.38
256265_2026-03-02.jsonl,2,256265,2026-03-02,24900,25250,10.9,-0.4,49,,0.46,25300,40.41,-2.4,0.86,0.0007,13.3,-0.14,-11.29,5.08,14049794,344.35,-0.45,-281.9,82420,0.276,true,,1083225,346.4,348.85,17810,325.57,278.65,18.78,0.47,25244.35,0.26,14050050,21.8,0.75,9.350000000000001,3330275,0.378,true,,101158915,21.85,22,913250,0,0,21.8,0.1,24878.2,-1.19
256265_2026-03-02.jsonl,2,256265,2026-03-02,24950,25250,10.9,-0.4,49,,0.46,25300,34.97,-2.4,0.83,0.0009,12.8,-0.17000000000000004,-12.45,5.82,14050306,297.1,-0.49,-280.29999999999995,41210,1.092,true,,615485,301.2,304,21515,275.57,228.65,21.53,0.46,25247.1,0.27,14050562,27.1,0.9,12.850000000000001,1441050,0.545,true,,83217225,27,27.1,508300,0,0,27.1,0.12,24922.9,-1.02
256265_2026-03-02.jsonl,2,256265,2026-03-02,25000,25250,10.9,-0.4,49,,0.46,25300,9.55,-2.4,0.79,0.001,12.3,-0.20999999999999996,-13.53,6.58,14050818,257.3,-0.51,-272.7,902980,0.73,true,,15175095,258.4,259.7,381160,225.57,178.65,31.73,0.44,25257.3,0.31,14051074,33.6,1.03,17.05,8624980,0.183,true,,279450795,33.6,33.85,1335945,0,0,33.6,0.15,24966.4,-0.84
256265_2026-03-02.jsonl,2,256265,2026-03-02,25050,25250,10.9,-0.4,49,,0.46,25300,14.83,-2.3,0.74,0.0012,11.899999999999999,-0.26,-14.58,7.37,14051330,217.9,-0.55,-266.9,133900,3.204,true,,3769285,217.95,218.7,102050,175.57,128.65,42.33,0.43,25267.9,0.35,14051842,42.15,1.21,23.049999999999997,1985945,0.675,true,,127120305,42.35,42.75,800475,0,0,42.15,0.19,25007.85,-0.68
256265_2026-03-02.jsonl,2,256265,2026-03-02,25100,25250,10.9,-0.4,49,,0.46,25300,5.01,-2.1,0.68,0.0013,11.600000000000001,-0.31999999999999995,-15.72,8.13,14052098,179.75,-0.59,-256.2,931580,6.697,true,,24709490,179.55,180.3,810550,125.57,78.65,54.18,0.4,25279.75,0.4,14052354,54.45,1.44,32.150000000000006,4664790,0.701,true,,256033310,54.3,54.65,1922050,0,0,54.45,0.22,25045.55,-0.53
256265_2026-03-02.jsonl,2,256265,2026-03-02,25150,25250,10.9,-0.4,49,,0.46,25300,2.03,-2,0.62,0.0015,11.200000000000001,-0.38,-16.35,8.72,14052610,144.6,-0.63,-242.9,1632540,28.307,true,,30636125,144.6,145,1576835,75.57,28.65,69.03,0.38,25294.6,0.46,14054914,69.05,1.59,42.4,3312725,1.624,true,,222537965,69,69.35,2050360,0,0,69.05,0.27,25080.95,-0.39
256265_2026-03-02.jsonl,2,256265,2026-03-02,25200,25250,10.9,-0.4,49,,0.46,25300,1.25,-1.7000000000000002,0.54,0.0016,11.1,-0.45999999999999996,-16.73,9.07,14055170,114,-0.67,-231.64999999999998,4706910,15.895,true,,124257315,113.65,114,4428320,25.57,0,88.43,0.35,25314,0.54,14055426,88.65,1.76,56.550000000000004,5892575,0.256,true,,426279165,88.05,88.55,1201200,0,21.35,88.65,0.31,25111.35,-0.27
256265_2026-03-02.jsonl,2,256265,2026-03-02,25250,25250,10.9,-0.4,49,,0.46,25300,0.7,-1.5,0.46,0.0016,10.9,-0.54,-16.47,9.08,14055682,87.55,-0.71,-215.2,3701750,34.705,true,,128151660,87.6,87.85,3598075,0,0,87.55,0.31,25337.55,0.63,14055938,113.65,1.91,74.65,2588820,0.38,true,,381233580,111.8,112.4,712270,24.43,71.35,89.22,0.35,25136.35,-0.17
256265_2026-03-02.jsonl,2,256265,2026-03-02,25300,25250,10.9,-0.4,49,,0.46,25300,0.3,-1.2,0.38,0.0015,10.9,-0.62,-15.84,8.74,14056194,66.55,-0.75,-194.84999999999997,11533405,14.82,true,,437977150,66.3,66.55,10804365,0,0,66.55,0.27,25366.55,0.75,14056450,140.25,1.92,92.15,3440515,-0.241,true,,693858555,140.15,140.85,-1089725,74.43,121.35,65.82,0.38,25159.75,-0.08
256265_2026-03-02.jsonl,2,256265,2026-03-02,25350,25250,10.9,-0.4,49,,0.46,25300,0.16,-0.8,0.31,0.0014,11,-0.69,-14.88,8.1,14056706,50.55,-0.77,-172.05,7741045,23.162,true,,349125400,50.5,50.75,7420660,0,0,50.55,0.22,25400.55,0.88,14056962,174.8,1.94,115.35000000000001,1231945,-0.469,true,,391926210,173.6,174.55,-1088880,124.43,171.35,50.37,0.41,25175.2,-0.01
256265_2026-03-02.jsonl,2,256265,2026-03-02,25400,25250,10.9,-0.4,49,,0.46,25300,0.17,-0.4,0.25,0.0012,11.200000000000001,-0.75,-13.63,7.28,14057218,38.3,-0.79,-148.45,13882050,4.309,true,,436916480,38.35,38.55,11267165,0,0,38.3,0.18,25438.3,1.03,14057474,211.75,1.88,138.25,2341300,-0.651,true,,387545925,211.55,212.6,-4361500,174.43,221.35,37.32,0.43,25188.25,0.04
256265_2026-03-02.jsonl,2,256265,2026-03-02,25450,25250,10.9,-0.4,49,,0.46,25300,0.13,0.2,0.2,0.0011,11.600000000000001,-0.8,-12.48,6.44,14057730,29.9,-0.81,-123.85,6978530,1.675,true,,228394400,29.65,29.9,4369950,0,0,29.9,0.15,25479.9,1.2,14070274,254.55,1.81,163.85000000000002,907985,-0.745,true,,127264865,252.5,253.8,-2657980,224.43,271.35,30.12,0.44,25195.45,0.07
256265_2026-03-02.jsonl,2,256265,2026-03-02,25500,25250,10.9,-0.4,49,,0.46,25300,0.18,0.7000000000000001,0.16,0.0009,12,-0.84,-11.25,5.61,14070530,23.4,-0.81,-100.94999999999999,15730780,0.531,true,,303852250,23.25,23.4,5458570,0,0,23.4,0.12,25523.4,1.37,14070786,297.5,1.67,186,2800200,-0.595,true,,146648450,295.85,297.35,-4113980,274.43,321.35,23.07,0.46,25202.5,0.09
256265_2026-03-02.jsonl,2,256265,2026-03-02,25550,25250,10.9,-0.4,49,,0.46,25300,0.1,1.6,0.13,0.0007,12.4,-0.87,-10.02,4.83,14071042,18.4,-0.82,-81.5,6662565,0.46,true,,136908980,18.35,18.4,2098200,0,0,18.4,0.09,25568.4,1.55,14071298,342.3,1.51,205.95000000000002,644800,-0.62,true,,24787035,341.5,343.65,-1052285,324.43,371.35,17.87,0.47,25207.7,0.12
256265_2026-03-02.jsonl,2,256265,2026-03-02,25600,25250,10.9,-0.4,49,,0.46,25300,0.09,2.1,0.11,0.0006,12.9,-0.89,-8.95,4.16,14071554,14.75,-0.81,-64.05,12946700,0.355,true,,186513795,14.6,14.75,3389360,0,0,14.75,0.07,25614.75,1.73,14071810,388.15,1.35,222.84999999999997,1110135,-0.495,true,,37178115,386.7,389.45,-1089270,374.43,421.35,13.72,0.47,25211.85,0.13
256265_2026-03-02.jsonl,2,256265,2026-03-02,25650,25250,10.9,-0.4,49,,0.46,25300,0.06,2.7,0.09,0.0005,13.5,-0.91,-8.14,3.62,14072066,12.3,-0.8,-48.8,6367985,0.245,true,,92164280,12.3,12.4,1251380,0,0,12.3,0.06,25662.3,1.92,14072322,435,1.2,237.45,384540,-0.397,true,,5030870,432.6,438.55,-253500,424.43,471.35,10.57,0.48,25215,0.14
256265_2026-03-02.jsonl,2,256265,2026-03-02,25700,25250,10.9,-0.4,49,,0.46,25300,0.06,3.2,0.07,0.0004,14.099999999999998,-0.9299999999999999,-7.4,3.16,14072578,10.35,-0.78,-36.699999999999996,11219975,0.115,true,,127176270,10.35,10.45,1158430,0,0,10.35,0.05,25710.35,2.11,14072834,483.2,1.07,250.29999999999998,672490,-0.459,true,,9074130,481.65,486.45,-571415,474.43,521.35,8.77,0.48,25216.8,0.15
256265_2026-03-02.jsonl,2,256265,2026-03-02,25750,25250,10.9,-0.4,49,,0.46,25300,0.03,3.8,0.06,0.0004,14.7,-0.94,-6.8,2.78,14073090,8.9,-0.75,-26.800000000000004,6027580,0.452,true,,77339210,8.85,8.95,1876615,0,0,8.9,0.04,25758.9,2.3,14073346,534.9,0.96,262.4,205400,-0.467,true,,1135485,529.25,537.15,-180050,524.43,571.35,10.47,0.48,25215.1,0.14
256265_2026-03-02.jsonl,2,256265,2026-03-02,25800,25250,10.9,-0.4,49,,0.46,25300,0.05,4.3,0.05,0.0003,15.299999999999999,-0.95,-6.37,2.49,14073602,7.9,-0.71,-19,9562930,0.17,true,,98210970,7.85,7.9,1391650,0,0,7.9,0.03,25807.9,2.5,14073858,581.4,0.86,268.15,430755,-0.425,true,,4171115,581,584.15,-318890,574.43,621.35,6.97,0.49,25218.6,0.16
256265_2026-03-02.jsonl,2,256265,2026-03-02,25850,25250,10.9,-0.4,49,,0.46,25300,0.02,4.8,0.05,0.0003,16,-0.95,-5.97,2.24,14074114,7.05,-0.66,-13.45,4501835,0.284,true,,51639965,7,7.05,996320,0,0,7.05,0.03,25857.05,2.69,14074370,631,0.77,274.9,84175,-0.403,true,,365105,628.5,636.25,-56810,624.43,671.35,6.57,0.49,25219,0.16
256265_2026-03-02.jsonl,2,256265,2026-03-02,25900,25250,10.9,-0.4,49,,0.46,25300,0.03,5.3,0.04,0.0002,16.6,-0.96,-5.45,1.97,14074626,6.1,-0.6,-9.200000000000001,7208045,0.133,true,,72593495,6.05,6.2,847860,0,0,6.1,0.02,25906.1,2.89,14074882,679.15,0.69,276.79999999999995,203970,-0.411,true,,559065,676.75,684.35,-142480,674.43,721.35,4.72,0.49,25220.85,0.17
256265_2026-03-02.jsonl,2,256265,2026-03-02,25950,25250,10.9,-0.4,49,,0.46,25300,0.02,5.7,0.04,0.0002,17.299999999999997,-0.96,-5.19,1.8,14075138,5.6,-0.53,-6.300000000000001,3033225,0.135,true,,35463350,5.45,5.55,361400,0,0,5.6,0.02,25955.6,3.09,14075394,735.1,0.63,285.40000000000003,71045,-0.071,true,,72930,725.5,734.9,-5395,724.43,771.35,10.67,0.48,25214.9,0.14
256265_2026-03-02.jsonl,2,256265,2026-03-02,26000,25250,10.9,-0.4,49,,0.46,25300,0.04,5.8999999999999995,0.03,0.0002,17.9,-0.97,-4.87,1.63,14075650,5.05,-0.48,-4.7,17230135,0.637,true,,120776370,5,5.05,6703385,0,0,5.05,0.02,26005.05,3.28,14075906,778.6,0.57,283.45000000000005,758680,-0.138,true,,1294345,776.2,780.3,-121940,774.43,821.35,4.17,0.49,25221.4,0.17
256265_2026-03-02.jsonl,2,256265,2026-03-02,26050,25250,10.9,-0.4,49,,0.46,25300,0.01,6.3,0.03,0.0002,18.6,-0.97,-4.63,1.5,14076162,4.65,-0.4,-3.0999999999999996,7192510,2.337,true,,55980145,4.6,4.65,5037370,0,0,4.65,0.02,26054.65,3.48,14078210,839.1,0.55,297.1,52910,-0.011,true,,31200,812.25,836,-585,824.43,871.35,14.67,0.47,25210.9,0.13
256265_2026-03-02.jsonl,2,256265,2026-03-02,26100,25250,10.9,-0.4,49,,0.46,25300,0.02,6.3,0.02,0.0001,19,-0.98,-4.17,1.32,14078722,4,-0.35,-2.2,8300370,0.333,true,,71841315,3.95,4.05,2075450,0,0,4,0.01,26104,3.68,14110978,887.8,0.5,297.79999999999995,140335,-0.533,true,,298935,876.45,883.4,-160030,874.43,921.35,13.37,0.47,25212.2,0.13
256265_2026-03-02.jsonl,2,256265,2026-03-02,26150,25250,10.9,-0.4,49,,0.46,25300,0.01,6.4,0.02,0.0001,19.5,-0.98,-3.76,1.16,14111234,3.45,-0.36,-1.8999999999999995,2852395,0.483,true,,39500110,3.45,3.55,928785,0,0,3.45,0.01,26153.45,3.87,14136834,939.3,0.47,300.5,40365,0.045,true,,63180,911.7,957.75,1755,924.43,971.35,14.87,0.47,25210.7,0.13
256265_2026-03-02.jsonl,2,256265,2026-03-02,26200,25250,10.9,-0.4,49,,0.46,25300,0.01,6.6000000000000005,0.02,0.0001,20.1,-0.98,-3.62,1.08,14137090,3.25,-0.27,-1.2000000000000002,8266375,0.558,true,,73979685,3.2,3.25,2961985,0,0,3.25,0.01,26203.25,4.07,14138370,986.1,0.42,290.80000000000007,99580,-0.084,true,,251680,971.25,981.55,-9165,974.43,1021.35,11.67,0.48,25213.9,0.14
256265_2026-03-02.jsonl,2,256265,2026-03-02,26250,25250,10.9,-0.4,49,,0.46,25300,0.01,6.6000000000000005,0.02,0.0001,20.7,-0.98,-3.34,0.97,14138626,2.9,-0.27,-1.0500000000000003,3846050,-0.051,true,,34490040,2.9,3,-205465,0,0,2.9,0.01,26252.9,4.27,14138882,1036.6,0.41,299.7499999999999,24830,0.124,true,,9425,1020.25,1036.35,2730,1024.43,1071.35,12.17,0.48,25213.4,0.14
256265_2026-03-02.jsonl,2,256265,2026-03-02,26300,25250,10.9,-0.4,49,,0.46,25300,0.01,6.6000000000000005,0.01,0.0001,21,-0.99,-3,0.85,14139138,2.5,-0.25,-0.8500000000000001,8930220,0.765,true,,87059960,2.5,2.6,3869255,0,0,2.5,0.01,26302.5,4.46,14143490,1089.45,0.39,307.5,75595,-0.128,true,,34060,1050.1,1079.85,-11050,1074.43,1121.35,15.02,0.47,25210.55,0.13
256265_2026-03-02.jsonl,2,256265,2026-03-02,26350,25250,10.9,-0.4,49,,0.46,25300,0.01,7.000000000000001,0.01,0.0001,21.8,-0.99,-2.98,0.82,14143746,2.45,-0.14,-0.3999999999999999,1361425,-0.225,true,,35119370,2.4,2.45,-395785,0,0,2.45,0.01,26352.45,4.66,14144002,1133.95,0.36,299.70000000000005,8775,-0.007,true,,1365,1118.95,1163.9,-65,1124.43,1171.35,9.52,0.48,25216.05,0.15
256265_2026-03-02.jsonl,2,256265,2026-03-02,26400,25250,10.9,-0.4,49,,0.46,25300,0.01,6.7,0.01,0.0001,22,-0.99,-2.55,0.69,14144258,2,-0.2,-0.5,5137730,0.41,true,,59973550,1.95,2,1492985,0,0,2,0,26402,4.86,14144514,1180.85,0.33,292.7499999999999,31460,-0.305,true,,26000,1173.65,1183.4,-13780,1174.43,1221.35,6.42,0.49,25219.15,0.16
256265_2026-03-02.jsonl,2,256265,2026-03-02,26450,25250,10.9,-0.4,49,,0.46,25300,0,6.800000000000001,0.01,0.0001,22.7,-0.99,-2.51,0.66,14144770,1.95,-0.17,-0.40000000000000013,1164085,0.219,true,,20794995,1.95,2.15,209235,0,0,1.95,0,26451.95,5.06,14145538,1119.4,0.2,183.95000000000005,2405,0,true,,650,1201.95,1317.5,0,1224.43,1271.35,-105.03,0.68,25330.6,0.6
256265_2026-03-02.jsonl,2,256265,2026-03-02,26500,25250,10.9,-0.4,49,,0.46,25300,0.02,7.1,0.01,0.0001,23.400000000000002,-0.99,-2.48,0.63,14145794,1.9,-0.1,-0.20000000000000018,12636195,0.571,true,,88182965,1.9,2.05,4592965,0,0,1.9,0,26501.9,5.26,14147586,1276.3,0.29,288.54999999999995,232375,-0.07,true,,71045,1270.3,1282.35,-17485,1274.43,1321.35,1.87,0.49,25223.7,0.18
256265_2026-03-02.jsonl,2,256265,2026-03-02,26550,25250,10.9,-0.4,49,,0.46,25300,0,7.3,0.01,0,24.099999999999998,-0.99,-2.39,0.6,14147842,1.8,-0.05,-0.09999999999999987,1366495,0.787,true,,14283750,1.8,1.9,601770,0,0,1.8,0,26551.8,5.45,14148098,1360,0.23,249.8499999999999,715,0,true,,65,1267.55,1395.8,0,1324.43,1371.35,35.57,0.44,25190,0.05
256265_2026-03-02.jsonl,2,256265,2026-03-02,26600,25250,10.9,-0.4,49,,0.46,25300,0.01,7.6,0.01,0,24.6,-0.99,-2.24,0.55,14148354,1.65,0.06,0.09999999999999987,4265820,0.023,true,,37454755,1.55,1.65,96850,0,0,1.65,0,26601.65,5.65,14149122,1370,0.25,277.5999999999999,29185,-0.234,true,,17875,1366.05,1383.55,-8905,1374.43,1421.35,-4.43,0.51,25230,0.2
256265_2026-03-02.jsonl,2,256265,2026-03-02,26650,25250,10.9,-0.4,49,,0.46,25300,0,8.9,0.01,0,26.400000000000002,-0.99,-2.96,0.67,14149378,2.3,0.64,0.8999999999999999,745550,-0.387,true,,10841545,1.55,1.75,-469885,0,0,2.3,0,26652.3,5.85,14260738,1180,0,0,195,0,true,,0,1180.4,1543.6,0,1424.43,1471.35,-244.43,0.85,25470,1.16
256265_2026-03-02.jsonl,2,256265,2026-03-02,26700,25250,10.9,-0.4,49,,0.46,25300,0.01,7.8,0.01,0,25.900000000000002,-0.99,-2.16,0.5,14260994,1.55,0.11,0.15000000000000013,3261050,-0.252,true,,31952375,1.4,1.55,-1099735,0,0,1.55,0,26701.55,6.05,14261250,1489.85,0.26,307.4499999999998,19435,-0.115,true,,3835,1332.85,1483.15,-2535,1474.43,1521.35,15.42,0.47,25210.15,0.13
256265_2026-03-02.jsonl,2,256265,2026-03-02,26750,25250,10.9,-0.4,49,,0.46,25300,0,7.7,0.01,0,26.3,-0.99,-1.99,0.45,14261506,1.4,0.08,0.09999999999999987,741325,-0.187,true,,8449155,1.4,1.6,-170950,0,0,1.4,0,26751.4,6.25,14261762,1357.45,0.06,78.5,390,0,true,,130,1457.55,1673,0,1524.43,1571.35,-166.98,0.77,25392.55,0.85
256265_2026-03-02.jsonl,2,256265,2026-03-02,26800,25250,10.9,-0.4,49,,0.46,25300,0,8.1,0.01,0,27.3,-0.99,-2.12,0.47,14262018,1.5,0.2,0.25,2817750,-0.213,true,,29190265,1.4,1.5,-760890,0,0,1.5,0,26801.5,6.45,14262274,1578.9,0.16,219.55000000000018,4485,-0.092,true,,1170,1337.45,1654.55,-455,1574.43,1621.35,4.47,0.49,25221.1,0.17
256265_2026-03-02.jsonl,2,256265,2026-03-02,26850,25250,10.9,-0.4,49,,0.46,25300,0,8,0.01,0,27.6,-0.99,-1.96,0.42,14262530,1.35,0.17,0.20000000000000018,640185,-0.261,true,,9541740,1.35,1.5,-226460,0,0,1.35,0,26851.35,6.64,14262786,1382.55,0,0,130,0,true,,0,1379.6,1766.05,0,1624.43,1671.35,-241.88,0.84,25467.45,1.15
256265_2026-03-02.jsonl,2,256265,2026-03-02,26900,25250,10.9,-0.4,49,,0.46,25300,0.01,8.3,0.01,0,28.4,-0.99,-1.97,0.42,14263042,1.35,0.23,0.25,1295515,-0.39,true,,17119375,1.25,1.4,-829985,0,0,1.35,0,26901.35,6.84,14264322,1700,0.22,300.9000000000001,10595,-0.012,true,,6435,1666.35,1811.5,-130,1674.43,1721.35,25.57,0.45,25200,0.08
256265_2026-03-02.jsonl,2,256265,2026-03-02,26950,25250,10.9,-0.4,49,,0.46,25300,0,8.5,0.01,0,29.2,-0.99,-2.04,0.42,14264578,1.4,0.33,0.34999999999999987,439530,-0.366,true,,6838975,1.25,1.4,-254215,0,0,1.4,0,26951.4,7.04,14264834,1401,0,0,390,0,true,,0,1581.2,1860.1,0,1724.43,1771.35,-323.43,0.9,25549,1.47
256265_2026-03-02.jsonl,2,256265,2026-03-02,27000,25250,10.9,-0.4,49,,0.46,25300,0.01,8.3,0.01,0,29.7,-0.99,-1.92,0.39,14265090,1.3,0.18,0.19999999999999996,9098700,0.393,true,,39240630,1.15,1.3,2567760,0,0,1.3,0,27001.3,7.24,14265346,1782.45,0.2,297.85000000000014,67080,-0.306,true,,44525,1740.5,1776.95,-29510,1774.43,1821.35,8.02,0.48,25217.55,0.15
256265_2026-03-02.jsonl,2,256265,2026-03-02,27050,25250,10.9,-0.4,49,,0.46,25300,0,8,0.01,0,30,-0.99,-1.75,0.35,14265602,1.15,0.05,0.04999999999999982,361725,0.849,true,,5089240,1.1,1.15,166140,0,0,1.15,0,27051.15,7.44,14265858,1586.4,0,0,130,0,true,,0,1670.5,1932.95,0,1824.43,1871.35,-238.03,0.84,25463.6,1.13
256265_2026-03-02.jsonl,2,256265,2026-03-02,27100,25250,10.9,-0.4,49,,0.46,25300,0,8.1,0.01,0,30.7,-0.99,-1.75,0.34,14266114,1.15,0.05,0.04999999999999982,529750,-0.428,true,,7010315,1.05,1.15,-396825,0,0,1.15,0,27101.15,7.64,14266370,1795,0.13,211.8499999999999,390,0,true,,65,1624.55,2026.9,0,1874.43,1921.35,-79.43,0.64,25305,0.5
256265_2026-03-02.jsonl,2,256265,2026-03-02,27150,25250,10.9,-0.4,49,,0.46,25300,0,7.6,,0,30.8,,-1.5,0.29,14266626,0.95,-0.14,-0.15000000000000013,475865,1.555,true,,5326880,0.95,1,289640,0,0,0.95,0,27150.95,7.83,14266882,1705.75,0,0,130,0,true,,0,1652.2,2059.65,0,1924.43,1971.35,-218.68,0.82,25444.25,1.05
256265_2026-03-02.jsonl,2,256265,2026-03-02,27200,25250,10.9,-0.4,49,,0.46,25300,0,7.7,,0,31.3,,-1.44,0.28,14267138,0.9,-0.1,-0.09999999999999998,1597180,-0.09,true,,14668290,0.9,0.95,-158730,0,0,0.9,0,27200.9,8.03,14267394,1759.95,0,0,195,0,true,,0,1709.6,2123.75,0,1974.43,2021.35,-214.48,0.82,25440.05,1.04
256265_2026-03-02.jsonl,2,256265,2026-03-02,27250,25250,10.9,-0.4,49,,0.46,25300,0,8.1,,0,32.300000000000004,,-1.58,0.29,14267650,1,0,0,408915,1.552,true,,4184180,1,1.15,248690,0,0,1,0,27251,8.23,14267906,1785.35,0,0,65,0,true,,0,1749.9,2165.95,0,2024.43,2071.35,-239.08,0.84,25464.65,1.14